outgoing,ingoing,time,added
https://docs.broadcom.com/doc/istr-formjacking-deep-dive-en,https://www.feroot.com/blog/realities-about-the-security-of-the-software-supply-chain/,0:05:20,cybersecuritymarketingsociety.com
"https://www.w3schools.com/js/js_history.asp#:~:text=JavaScript%20was%20invented%20by%20Brendan,JavaScript%20for%20the%20Firefox%20browser.",https://www.feroot.com/education-center/what-is-denial-of-inventory/,0:05:20,com
https://www.thoughtco.com/metro-boulot-dodo-1371303,https://www.feroot.com/education-center/what-is-drive-by-web-skimming/,0:05:20,civtechforum.org
https://www.computerweekly.com/news/252484358/Poorly-secured-AWS-buckets-used-to-launch-Magecart-attacks,https://www.feroot.com/blog/10-ways-to-improve-your-website-security/,0:05:20,drdemento.com
https://www.pcisecuritystandards.org/pci_security/,https://www.feroot.com/blog/client-side-security-risk-management/,0:05:20,documentcloud.org
https://www.techrepublic.com/article/how-much-is-your-info-worth-on-the-dark-web-for-americans-its-just-8/,https://www.feroot.com/blog/how-to-create-and-deploy-a-content-security-policy/,0:05:20,trueventures.com
https://www.bleepingcomputer.com/news/security/automated-magecart-campaign-hits-over-960-breached-stores/,https://www.feroot.com/blog/everything-you-need-to-know-to-improve-javascript-security/,0:05:20,esat.kuleuven.be
https://cybersecuritymarketingsociety.com/,https://www.feroot.com/education-center/what-is-penetration-testing-pentesting/,0:05:20,hdivsecurity.com
https://gdpr-info.eu,"https://www.feroot.com/education-center/what-is-client-side-security/#:~:text=Client%2Dside%20security%20refers%20to,code%20development%20for%20web%20applications.",0:05:20,
https://github.com/,https://www.feroot.com/blog/10-javascript-security-best-practices-for-business/,0:05:20,
https://www.bloomberg.com/news/articles/2021-06-04/hackers-breached-colonial-pipeline-using-compromised-password,https://www.feroot.com/blog/what-does-pci-dss-4-0-mean-for-client-side-security/,0:05:20,
https://cheatsheetseries.owasp.org/cheatsheets/Server_Side_Request_Forgery_Prevention_Cheat_Sheet.html,https://www.feroot.com/education-center/what-is-magecart/,0:05:20,
