outgoing,ingoing,time,added
https://alpacked.io/blog/serverless-vs-containers,/blog/dysnix-at-devops-stage-2018,0:01:30,alpacked.io
https://aws.amazon.com/ru/dms/,https://dysnix.com/products/json-rpc-caching-proxy,0:01:30,blockchainua.com
https://www.devopsfest.com.ua/?utm_source=infopartner&utm_medium=community&utm_campaign=2020-2-24_dysnix,/blog/dysnix-2022-summary,0:01:30,gotbit.io
https://github.com/roboll/helmfile,http://dysnix.com/contact,0:01:30,rpcfast.com
https://blockchainua.com/,/blog/covid-19-digital-challenges,0:01:30,predictkube.com
https://www.linuxfoundation.org/,/self-hosted-cluster-old,0:01:30,k3s.io
https://gotbit.io/,https://dysnix.com/json-rpc-caching-proxy,0:01:30,kuna.io
https://w3techs.com/technologies/details/cn-cloudflare,https://dysnix.com/ci-cd-services,0:01:30,checkio.org
https://aws.amazon.com/ru/blogs/industries/capital-one-brings-sustainability-to-its-cloud-migration/,/blog/since-the-23th-of-october-2019-arilot-has-become-dysnix,0:01:30,keda.sh
https://support.cloudflare.com/hc/en-us/articles/200504045-Using-Cloudflare-with-your-API,/blog/dysnix-invasion-on-blockchain-ua-conference-2021,0:01:30,rarify.tech
https://rpcfast.com/blog/remote-procedure-calls-what-is-json-rpc,/blog/wand-dysnix-devops-consulting-case,0:01:30,wand.ai
https://github.com/blockchain-etl/blockchain-terraform-deployment,/blog/meet-predictkube,0:01:30,
https://www.idc.com/getdoc.jsp?containerId=prMETA46165020,https://dysnix.com/predictkube,0:01:30,
https://blockchainua.com/en/index.html,/blog/dysnix-became-the-new-partner-of-tech-conference-europe,0:01:30,
https://cloud.google.com/customers/pancakeswap,/blog/how-we-saved-stolen-million,0:01:30,
https://clutch.co/ua/it-services/msp/leaders-matrix,/blog/infrastructure-for-zero-knowledge-blockchain-products,0:01:30,
https://www.linkedin.com/in/helgalastivka/,/blog/cloud-migration-challenges-and-solutions,0:01:30,
https://google.com,/blog/dysnix-at-blockchainua-2021-nothing-can-stop-an-idea-if-its-time-has-come,0:01:30,
https://twitter.com/HelgaLastivka,/blog/dysnix-top-it-consulting-company-in-ukraine-2020,0:01:30,
https://rpcfast.com/self-hosted-cluster,/blog/moving-kubernetes-advice,0:01:30,
https://rpcfast.com/b2b-transaction-simulator,/blog/dysnix-signed-a-partnership-agreement-with-emercoin,0:01:30,
https://www.linkedin.com/in/daniel-yavorovych/,/blog/kubernetes-vs-serverless-part-2,0:01:30,
https://techconference.eu/register-now/,/blog/kubernetes-vs-serverless-part-1,0:01:30,
https://clutch.co/ua/it-services/cybersecurity/leaders-matrix,/blog/happy-holidays-from-dysnix,0:01:30,
https://www.washingtonpost.com/technology/2020/04/03/thousands-zoom-video-calls-left-exposed-open-web/,/blog/dysnix-attends-devops-fest-2020-with-the-report-about-data-pipelines,0:01:30,
https://predictkube.com/,/blog/dysnix-join-to-it-cluster,0:01:30,
https://velas.com/ru,https://dysnix.com/privacy,0:01:30,
https://developers.cloudflare.com/workers/platform/pricing,/blog/leave-hardware-alone,0:01:30,
https://github.com/dysnix/nel-infra,https://dysnix.com/blog/kubernetes-vs-serverless-part-2,0:01:30,
https://www.facebook.com/groups/476004315804275/,/blog/dysnix-enters-2022,0:01:30,
https://www.serverless.com/blog/serverless-faas-vs-containers,https://dysnix.com/kubernetes-pentest,0:01:30,
