outgoing,ingoing,time,added
,/jobs/philadelphia/full-stack-engineer?set_locale=fr-FR,0:02:39,
https://motto.time.com/4289246/pay-gap-salary-studies/,/companies/new-york/build-release-engineer,0:02:39,byuradio.org
https://www.ny1.com/nyc/all-boroughs/news/2022/04/05/advocates-for-pay-equity-and-businesses-spar-in-hearing-over-salary-disclosure-law,/salaries/atlanta/product-manager,0:02:39,nearshoreamericas.com
https://qz.com/871777/think-again-before-switching-jobs-in-2017/,/jobs/seattle/business-systems-engineer,0:02:39,recruitmentagencynow.com
https://www.ft.com/content/64973c48-eee9-11e6-ba01-119a44939bb6,/salaries/new-york/business-systems-engineer,0:02:39,businesspundit.com
https://www.computerworlduk.com/careers/how-get-job-as-data-scientist-in-uk-3644198/,/company/alliance-data-systems,0:02:39,businessrevieweurope.eu
https://www.inc.com/christine-lagorio/equal-pay-day-studies.html,/job/senior-drupal-full-stack-developer-brea-california,0:02:39,adeccogroupna.com
https://venturebeat.com/2016/02/08/recruitment-marketplace-hired-nabs-40m-acquires-3-companies-in-u-s-france-and-australia/,/job/full-stack-engineer-greatist,0:02:39,streetwise.co
https://www.telegraph.co.uk/technology/2020/06/16/black-tech-workers-offered-lower-salaries-white-peers/,/jobs/los-angeles/computer-vision-engineer,0:02:39,bostoninteractive.com
https://www.businessrockstars.com/2016/10/21/hired-ceo-mehul-patel-on-mistakes-failure-the-ceo-role/,/salaries/applications-engineering-manager,0:02:39,businessreviewcanada.ca
https://www.byuradio.org/episode/dba905ab-81cc-458c-9f47-9fa461baaf66/top-of-mind-with-julie-rose-south-china-sea-financial-equality-in-marriage-wage-gap,/jobs/washington-d-c/project-manager,0:02:39,workingmother.com
https://nearshoreamericas.com/us-tech-wages-fall-as-generative-ai-gains-traction/,/job/senior-full-stack-developer-transferwise-d2c1dd6d-5773-44c3-a4bb-548028c07fce,0:02:39,siliconbeat.com
https://www.informationweek.com/strategic-cio/managing-remote-workforces-it-leaders-look-to-expanded-suite-of-tools,/jobs/washington-d-c/backend-engineer,0:02:39,girlsintech.org
https://www.ciodive.com/news/cloud-skill-demand-aws-azure-google-cloud/594961/%20,/salaries/portland/full-stack-engineer,0:02:39,thememo.com
https://qz.com/686490/a-data-scientists-guide-to-ending-the-wage-gap-for-good/,/salaries/network-engineer,0:02:39,techemergence.com
https://www.itpro.co.uk/business-strategy/careers-training/354742/uk-tech-salaries-up-13-in-2019,/jobs/new-york/full-stack-engineer?set_locale=en,0:02:39,wearethecity.com
https://www.bizjournals.com/losangeles/news/2017/10/27/the-top-10-la-companies-techies-want-to-work-for.html,/jobs/chicago/product-manager,0:02:39,businessrockstars.com
