outgoing,ingoing,time,added
https://marketplace.zoom.us/,/privacy,0:00:36,
https://explore.zoom.us/en/audiences/sales-revenue/,https://infosum.zoom.us/signup,0:00:36,
https://blog.zoom.us,https://infosum.zoom.us/signin,0:00:36,
https://learn-zoom.us/show-me,https://infosum.zoom.us/join,0:00:36,
https://www.marketing-interactive.com/a-wealth-of-data-that-paved-the-way-for-hsbc-and-wsj-s-campaign-partnership,/blog/bringing-the-power-of-data-clean-rooms-to-out-of-home-and-beyond,0:00:36,
https://support.zoom.us/hc/en-us,https://infosum.zoom.us/webinar/register/9716964945434/WN_nWyF-7T5SDG5347Wszu-sQ,0:00:36,
https://explore.zoom.us/en/audiences/cx/,/meeting,0:00:36,
https://explore.zoom.us/en/audiences/small-business/,/start/webmeeting,0:00:36,
https://www2.deloitte.com/us/en/pages/financial-services/topics/future-of-financial-services-digital-transformation.html,https://infosum.zoom.us/,0:00:36,
https://www.thinkwithgoogle.com/future-of-marketing/digital-transformation/sustainable-first-party-data-strategy/,/pricing,0:00:36,
https://www.liverpoolfc.com/news/history-liverpools-shirt-sponsors,https://www.infosum.com/events/banking-on-collaboration-driving-performance-with-data-clean-rooms,0:00:36,
https://explore.zoom.us/en/products/workvivo/,/start/sharemeeting,0:00:36,
https://iapp.org/resources/article/global-comprehensive-privacy-law-mapping-chart/,,0:00:36,
https://community.zoom.com/,,0:00:36,
https://partner.zoom.us/,,0:00:36,
https://explore.zoom.us/en/audiences/marketing-events/,,0:00:36,
https://blog.hubspot.com/marketing/privacy-first-world-according-to-hubspot-cmo,,0:00:36,
https://explore.zoom.us/en/audiences/it-professionals/,,0:00:36,
https://on.zoom.us/,,0:00:36,
https://explore.zoom.us/en/products/appointment-scheduler/,,0:00:36,
https://explore.zoom.us/docs/en-us/developer-support-plans.html,,0:00:36,
https://developers.zoom.us/docs/,,0:00:36,
https://www.spglobal.com/mobility/en/research-analysis/consumer-loyalty-to-finance-companies-fell-sharply.html,,0:00:36,
https://ev.zoom.us/,,0:00:36,
https://mypartnerportal.zoom.us/,,0:00:36,
https://www.thinkwithgoogle.com/future-of-marketing/privacy-and-trust/build-customer-relationships-and-trust/,,0:00:36,
https://partner.zoom.us/partner-locator/,,0:00:36,
https://mypartnerportal.zoom.us/?sso=21&RelayState=/pages/38/home,,0:00:36,
https://partner.zoom.us/solutions/,,0:00:36,
https://devforum.zoom.us/,,0:00:36,
https://devsupport.zoom.us/hc/en-us,,0:00:36,
https://explore.zoom.us/en/audiences/av-facilities/,,0:00:36,
https://explore.zoom.us/en/hardware-purchase-options/,,0:00:36,
https://support.zoom.us/hc/en-us/sections/201728913-Joining-Starting,,0:00:36,
https://www.publicissapient.com/insights/why-credit-card-data-is-more-valuable-than-cookies,,0:00:36,
tel:1.888.799.9666,,0:00:36,
https://learning.zoom.us/learn,,0:00:36,
https://thefinancialbrand.com/news/admin/feature/how-marketing-digital-banking-blend-under-bofas-david-tyrie-159199/,,0:00:36,
https://zoom.us/,,0:00:36,
javascript:;,,0:00:36,
